Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
"N1,N,40,M_1_0.jpg",NormalFinal,28.182756302521007,62.27550842940896,37.72105239628041,56.645128895621184,0.5585600616768842,0.42837309701360904,0.5497723077182054,0.42879161380243774,2.50449299719888,4.030822743975988,2.877470046494993,3.9115094392549583,6.890213158822854,7.33527311896934,6.985177445557783,7.322657096050523,0.0021270285839826127,0.0013514414265403836,0.0020929140375533367,0.0013720187372274434,0.04611972012038465,0.03676195623930239,0.0457483774308263,0.03704077128283702,0.9974008717983086,0.994245997479037,0.996519430131995,0.9947662458046458
"N1,N,F,21_1_0.jpg",NormalFinal,42.68146778711484,116.82088698140201,81.27506929542204,108.84268282420263,0.4885169054597931,0.3587358739830204,0.5008607117616442,0.37655468050786045,3.3140280112044818,5.572032876097506,4.026097550071531,5.219804202081405,7.60368434704246,8.106865770808474,7.671604347421713,8.03371883199251,0.001425611201343282,0.0009655762681220457,0.0014770435890847755,0.0010303301432690705,0.03775726686802531,0.03107372311330018,0.03843232479417262,0.03209875610158547,0.9960346712493954,0.9891279123284712,0.9924450105965178,0.9898704200987838
"N11,N,F,26_1_0.jpg",NormalFinal,43.52467226890757,118.25506465819518,87.27466693490702,120.81669051025276,0.5091469100850854,0.3814946833461676,0.50041175782365,0.37377536499325115,3.253602240896359,5.648775561726836,4.34382823676681,5.717203848635305,6.946757494778696,7.45119562974313,7.119938746427674,7.469512019665018,0.004241532503197357,0.0035271436942994235,0.0041909676313535435,0.003484286906693492,0.06512704893665425,0.05938976085403463,0.06473768324054811,0.059027848569073664,0.9959094954293972,0.9888678517042445,0.991786646777426,0.9886267125277864
"N12,N,F,14_1_0.jpg",NormalFinal,35.10680672268907,97.90682487587311,67.12082550965664,93.35236893040478,0.4852973974097722,0.3605104220453831,0.486969749170893,0.36136445990470867,3.237070028011204,5.571959942775393,4.199934057582261,5.472922101601728,6.9005236163290355,7.402209974482421,7.0576670114774425,7.3888355262732865,0.0019477517909124433,0.0012370766135035506,0.0019103933265009275,0.0012539938261426722,0.044133341035009384,0.03517209993025083,0.04370804647317159,0.03541177524698066,0.9967543626190005,0.9909382886817281,0.9937912107352864,0.9913598041945668
"N12,N,M,13_1_0.jpg",NormalFinal,37.248683473389356,89.71034811635668,63.87344085300428,92.74303907542989,0.5254431019478274,0.4195822925820565,0.5416382720658659,0.41245023371138323,3.0247731092436982,4.878066705938456,3.6565908887696708,4.977884372633173,6.711512446927463,7.121259290475027,6.784265160587162,7.1457066935312525,0.007171402223634552,0.006479190383202071,0.007344434152609032,0.006470632906141464,0.08468413206519007,0.08049341826014143,0.08569967416862816,0.08044024431925517,0.9964594954127544,0.9914606665184704,0.9939254527248915,0.991172026301575
"N13,N,F,15_1_0.jpg",NormalFinal,31.424661064425774,90.02291789391006,64.03016027360516,87.11416870038428,0.5275543218162871,0.37559562685497505,0.48889792237396223,0.3805944347174469,2.727988795518207,5.049527335970152,3.9361532099427765,4.98110465931723,7.150794811806343,7.720798397504332,7.405157366368236,7.7084644013125585,0.0022635046489183908,0.0013474490000501633,0.001800425822875742,0.0013695077272858468,0.047576303438985154,0.036707615014464824,0.04243142494514816,0.03700686054349716,0.9970747409137837,0.9916054712362914,0.9940353623031835,0.9918767085983179
"N16,N,M,17_1_0.jpg",NormalFinal,45.54189355742297,115.81577603859856,77.55443602467811,108.87365143482286,0.5159584227270604,0.3999490792067661,0.5165445969441209,0.4030197882085116,3.3146666666666675,5.593609918931809,4.105088742846925,5.410350921484474,6.817723930364681,7.283458807783582,6.935686557450338,7.260121940415415,0.004477902957261337,0.0035122202949391555,0.004363561514844128,0.003588031861174596,0.06691713500488,0.05926398817949358,0.06605725936522137,0.05990018248031132,0.9957177933941106,0.9890974787788199,0.992704062339759,0.9897509732777912
"N17,N,M,19_1_0.jpg",NormalFinal,33.995635854341735,93.59183707817888,64.23140200286122,89.84064069118348,0.49071933335643747,0.35749336417324024,0.48765288808856405,0.3659126451007372,3.159512605042017,5.461252770063675,4.071128397711015,5.319403068809784,6.989791954922555,7.505731933044773,7.152532404042429,7.4765140306562365,0.0017904992428343885,0.0010974145036827167,0.0017671889161226541,0.0011443282099868747,0.04231429123634695,0.03312724714917792,0.04203794614538934,0.03382792056847235,0.9968639078068096,0.9913522214798651,0.9940695886906112,0.9916988193985368
"N18,N,F,13_1_0.jpg",NormalFinal,38.5529243697479,85.41138320850514,52.74480843168813,83.38540211506634,0.5012127208860153,0.3831457206509225,0.5124727501617844,0.3831899173470292,3.179266106442577,5.006333978512721,3.581371825822604,4.966147718028557,7.092110695499416,7.524854365639026,7.145434816439932,7.521566282962117,0.0025284288460482233,0.0019455880736111446,0.002622147313950754,0.0019562929617910484,0.0502834848240277,0.04410882081410865,0.05120690689692899,0.04423000069851964,0.9964140528240312,0.9920453941261872,0.9950895184053152,0.9922340713857931
"N18,N,M,11_1_0.jpg",NormalFinal,30.52275630252101,66.99702656456002,42.09967364091559,68.9094673062358,0.49515100741527035,0.38416488212747063,0.5125493758288144,0.385266612775545,3.0556526610644257,4.788684114561418,3.4123859978540776,4.786333417487167,6.723880354786427,7.138339428728886,6.7750380862073865,7.133974243456484,0.00316426372902102,0.002375579326379376,0.003190163146793649,0.002392587485936522,0.056251788673970356,0.0487399151248684,0.056481529253320055,0.048914082695441834,0.9971607770487855,0.9937621098315409,0.9960805566702753,0.9935840429547836
"N19,N,M,19_1_0.jpg",NormalFinal,17.73450420168067,57.86946618418468,42.835311605865535,56.6937473701927,0.5290746517839874,0.3916021641940483,0.49739112983619505,0.3815020405941649,2.3060112044817926,4.2451176751101,3.328180883404865,4.230261718421274,6.871631891708563,7.414843245658142,7.1282100200465255,7.414833472196158,0.0017885648376997857,0.001061119066448441,0.0015666830919605962,0.0010350271998523296,0.04229142747294995,0.032574822585064694,0.03958134777847511,0.03217183861473151,0.998364393740171,0.9946563621109562,0.996050655270317,0.9947649202397745
"N2,N,18,M_1_0.jpg",NormalFinal,42.016285714285715,104.4515806895004,76.48222348891274,111.10966366517997,0.5343633538001418,0.39751700114916205,0.5160986991221552,0.39096454046800283,3.0711988795518206,5.296687144099414,4.057531965307582,5.4076692193329405,6.6271402065192255,7.122716047976788,6.813479889253163,7.14789071181918,0.0026212735447120024,0.001635221226816152,0.002418096155193964,0.0016106771889496762,0.05119837443427284,0.04043786872247537,0.04917414112309399,0.04013324294085486,0.9961305321129218,0.990368207471581,0.9929593823101732,0.9897542696087793
"N2,N,F,17_1_0.jpg",NormalFinal,35.31678991596639,94.87371875788942,62.99745171673822,89.83639372773429,0.49983685952705076,0.35751275474617955,0.47952957768848636,0.3607618376045967,3.0946050420168065,5.396134533928021,4.037788358369099,5.31772560240119,7.17598275629595,7.7135313170583535,7.366269804059066,7.70436966563379,0.0016941328217561535,0.0010136239702857235,0.0015319632032103048,0.0010256824079595767,0.041159844773227136,0.03183746174376537,0.039140301521709116,0.03202627683574188,0.9967326471399892,0.9912113041673698,0.9941720667723729,0.9916778886786722
"N20,N,F,21_1_0.jpg",NormalFinal,35.00208403361344,87.29180622177343,61.04758471924178,93.82051670453589,0.4764421176619817,0.37051500823313255,0.49278955456047413,0.36242285485662246,3.202319327731092,5.209099834497462,3.9442004202432055,5.374299419338551,7.081118205066583,7.531902744816187,7.191169986649099,7.559461235643254,0.0017415051510800395,0.001237360785245857,0.001812226532704512,0.0011988884605854022,0.04173134494693455,0.035176139430668864,0.04257025408315661,0.03462496874490145,0.9967669882474863,0.9919280778032001,0.9943592252113139,0.9913243041443539
"N21,N,F,17_1_0.jpg",NormalFinal,40.891131652661066,95.21947319700412,61.99464636981402,94.12749866756428,0.5023054366789004,0.3789442883636437,0.4932362047756669,0.37319431849917284,3.2901008403361347,5.258105416701731,3.9214726394849784,5.317792925467754,6.834987404885396,7.277696717510441,6.960382102910483,7.291476805182005,0.002658073786377296,0.0019241591132587682,0.0025973137168071765,0.0018962609455015174,0.05155651061095287,0.04386523809645593,0.05096384715469562,0.043546078417023015,0.9962376485185074,0.9912315324702804,0.994295773212214,0.9913321151801903
"N23,N,F,29_1_0.jpg",NormalFinal,13.855355742296918,45.33196443097983,33.053748658798284,42.520255827652946,0.5668642422081132,0.4193482994648544,0.5319325408549636,0.4245854703243164,1.9376302521008402,3.6456001570871557,2.83550160944206,3.577934864933098,6.836443704530303,7.395901115950206,7.101647703417967,7.380869055136618,0.0018546680319186499,0.0011061145466077266,0.001651027484204024,0.0011344173408071557,0.043065856916107564,0.0332583004167039,0.040632837511107,0.0336811125232994,0.9987227716478854,0.9958195601166443,0.9969547137139652,0.9960788581253491
"N23,N,M,13_1_0.jpg",NormalFinal,18.711585434173667,63.609105444753006,47.99746289341917,62.29249067295016,0.5315510649825392,0.3924872164961383,0.5151404801724301,0.39227220192964973,2.394991596638656,4.528009200819097,3.4947581366237483,4.465353866868637,6.635628310609617,7.195318748248399,6.892007609578496,7.183331305385968,0.002524212743921098,0.0016471579035789885,0.002407408060521384,0.0016543185215906332,0.05024154400415157,0.04058519315685202,0.049065344801818976,0.04067331461278553,0.9982783132493774,0.9941410074620635,0.9955815172311544,0.9942622450716805
"N24,N,M,12_1_0.jpg",NormalFinal,34.49471148459384,90.48196583354373,61.508125447067236,86.40899323964207,0.4885134098236993,0.3561826563095051,0.49342105398220004,0.36151943198085557,3.0814901960784313,5.284153833207103,3.9276756974248928,5.1789895929759595,7.078400451963235,7.589071078297772,7.226779782779233,7.569005780247394,0.0015675839590738256,0.0009535945821559642,0.0016142912752120102,0.0009764789292590045,0.03959272608792966,0.030880326781884355,0.040178243804477196,0.031248662839536104,0.9968269958775546,0.9916650366078118,0.9943400111955063,0.9920402273891612
"N25,N,F,21_1_0.jpg",NormalFinal,31.357932773109248,63.26065247272014,37.07106133762518,62.972111419675166,0.5181931642957776,0.41333036385764904,0.542096607261561,0.41149172464866235,2.853507002801121,4.269769137984235,2.915191344778254,4.248713848915819,6.9731991212096265,7.350684983225853,6.953002075420162,7.34700826891717,0.003973246004284067,0.003413116733561634,0.004175881042026391,0.003410981865216808,0.06303368943893468,0.058421885741232575,0.06462105726484511,0.058403611748048666,0.997068819973658,0.9940763195314164,0.9965264380389455,0.9941033472876806
"N26,N,F,26_1_0.jpg",NormalFinal,15.658039215686271,38.77897276220933,26.734727065450638,39.17900081348705,0.5883305322127832,0.46152112802466944,0.5641816981852935,0.45843471260979374,1.9658935574229688,3.1686386714914865,2.3847069474248923,3.195775477573003,6.67478295517475,7.094756537841692,6.804118725504857,7.100360381230967,0.002227667427755415,0.0014667752908705794,0.0020710722468562895,0.0014660199231302455,0.0471981718687855,0.03829850246250602,0.04550903478273616,0.03828863960929202,0.9985508865944842,0.9964061899529071,0.9975243973608555,0.9963691349694145
"N27,N,F,22_1_0.jpg",NormalFinal,40.53463305322129,91.01886728940504,55.244897845135895,85.66781676905381,0.4917656299462612,0.37868299686679674,0.5039335316436689,0.3739592787174403,3.284806722689076,5.164958343852562,3.715212580472103,5.116564279502931,7.049954966742916,7.481138672136101,7.115573383222122,7.480579672375635,0.0026718448791281228,0.002093632061649993,0.0027616289122051013,0.0020912625474239135,0.05168989145982145,0.04575622429407821,0.05255120276649338,0.045730324156121105,0.9962435840007616,0.9915584056678555,0.9948800281042767,0.9920547158348677
"N3,N,M,14_1_0.jpg",NormalFinal,19.328089635854347,37.469555948273445,24.48608503218884,43.700782630648824,0.5791372899665693,0.4516616662125164,0.5411027125155595,0.4410104524771876,2.1087619047619053,3.2745098039215685,2.492556330472103,3.4528766585317956,6.75722560693259,7.163613111070882,6.894782768117741,7.203427579250281,0.0037296139004621472,0.0030384631945593135,0.003498441786767819,0.0029957689279470575,0.06107056492666616,0.05512225679849577,0.05914762705948413,0.054733617895650365,0.9983543403665777,0.9968102454061144,0.9979174825119602,0.9962797713114523
"N3,N,M,22_1_0.jpg",NormalFinal,35.91143417366946,108.76644506157253,76.78841425250357,101.92687031894305,0.49231311863187,0.355118372105234,0.48182185347710504,0.3550586096483007,3.128879551820728,5.629470672389126,4.287073050786838,5.5103200650789645,7.148478652835715,7.711098023473843,7.366672642941182,7.700636096571467,0.0014704814788660562,0.0008497310457355419,0.0014163509116881827,0.0008550566888908342,0.03834685748358079,0.029150146581716222,0.03763443784206405,0.029241352377939605,0.9966907580900957,0.9899608840964208,0.992922110048118,0.990592100136782
"N30,N,M,6_1_0.jpg",NormalFinal,47.82406722689076,152.89301803697157,118.58163447782546,158.61455300288927,0.48712770500808295,0.33003095021865675,0.4607991549243964,0.33417978237620655,3.7969971988795517,7.148935454009932,5.609039699570815,7.142635137030491,6.509666058036261,7.104250985692162,6.802464657334616,7.098261996739026,0.002653563872607867,0.0014522889056938462,0.0023771066377225,0.001475613115464963,0.05151275446535418,0.03810890848205766,0.04875558058030383,0.03841370999350314,0.9956102638498014,0.9859606051274152,0.989127097087656,0.9854353905665766
"N31,N,F,12 KA00594212_1_0.jpg",NormalFinal,30.241927170868344,55.847546915762,35.974098041845494,66.47999663384667,0.5310060670937833,0.4217070250313186,0.5295629431366803,0.4070999031487922,2.8186778711484597,4.1062021375073625,3.0624049982117314,4.453123509775871,6.681854926754407,7.038849170131881,6.729795751575876,7.101498800285043,0.002415075818562719,0.0017060834016554539,0.002387738550435724,0.001625224541138078,0.049143420908222483,0.041304762457317845,0.04886449171367409,0.040314073735335625,0.9972041858097593,0.9948312864613073,0.9966729514208821,0.9938472772529644
"N32,N,F,F_1_0.jpg",NormalFinal,20.345518207282907,42.233515666638624,27.135288134835474,46.411411259782895,0.5163622563422751,0.4035488518039001,0.5122043404865959,0.39420625147544075,2.5293949579831927,3.8944542623916525,2.8837010461373387,4.067513815254285,6.702854645821308,7.098581337151321,6.8151177866980905,7.1423310674268885,0.0024023253693634303,0.0016414131082841071,0.0023938792948065535,0.0016172177186304603,0.0490135223113319,0.04051435681686317,0.0489272857903088,0.04021464557385108,0.9981438245500818,0.9961436989919185,0.9975236246171112,0.9957622199664632
"N33,N,F,20_1_0.jpg",NormalFinal,36.632722689075635,84.70071530758227,60.540789297210296,94.99202221661197,0.5012918461686311,0.3880711772519406,0.5179475542249318,0.3766281907471348,3.1368235294117652,4.944211618839239,3.700582305078684,5.180627787595725,7.019225773023316,7.443627495778244,7.086698979153293,7.483961804056893,0.0023082919128435695,0.0017276059213481437,0.0023853010528761265,0.0016890799476059195,0.048044686624470444,0.041564479081881246,0.04883954394623404,0.04109841782363306,0.9965998231312799,0.9921250843606008,0.9943749273020209,0.9911682559048547
